forum,title,authors,authorids,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=zodnF0pqK7,{'value': 'Semi-Dual Unbalanced Quadratic Optimal Transport: fast statistical rates and convergent algorithm.'},Adrien Vacher; François-Xavier Vialard,~Adrien_Vacher1; ~François-Xavier_Vialard2,,"{'value': 'In this paper, we derive a semi-dual formulation for the problem of unbalanced quadratic optimal transport and we study its stability properties, namely we give upper and lower bounds for the Bregman divergence of the new objective that hold globally. We observe that the new objective gains even more convexity than in the balanced case. We use this formulation to prove the first results on statistical estimation of UOT potentials and we leverage the extra convexity to recover super-parametric rates. Interestingly, unlike in the balanced case, we do not require the potentials to be smooth. Then, use variable metric descent to solve the semi-dual problem for which we prove convergence at a $1/k$ rate for strongly convex potentials and exponential convergence in the balanced case when potentials are also smooth. We emphasize that our convergence results has an interest on its own as it generalizes previous convergence results to non-equivalent metrics. Last, we instantiate a proof-of-concept tractable version of our theoretical algorithm that we benchmark on a 2D experiment in the balanced case and on a medium dimension synthetic experiment in the unbalanced case.'}",https://openreview.net{'value': '/pdf/da802a84cb724bb3c34440fa22e5b6727d786fa9.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
https://openreview.net/forum?id=zkdHgAKedJ,{'value': 'An Effective Meaningful Way to Evaluate Survival Models'},Shi-ang Qi; Neeraj Kumar; Mahtab Farrokh; Weijie Sun; Li-Hao Kuan; Rajesh Ranganath; Ricardo Henao; Russell Greiner,~Shi-ang_Qi1; ~Neeraj_Kumar5; farrokn@ualberta.ca; weijie2@ualberta.ca; lihao@ualberta.ca; ~Rajesh_Ranganath2; ~Ricardo_Henao1; ~Russell_Greiner2,,"{'value': 'One straightforward metric to evaluate a survival prediction model is based on the Mean Absolute Error (MAE) – the average of the absolute difference between the time predicted by the model and the true event time, over all subjects. Unfortunately, this is challenging because, in practice, the test set includes (right) censored individuals, meaning we do not know when a censored individual actually experienced the event. In this paper, we explore various metrics to estimate MAE for survival datasets that include (many) censored individuals. Moreover, we introduce a novel and effective approach for generating realistic semi-synthetic survival datasets to facilitate the evaluation of metrics. Our findings, based on the analysis of the semi-synthetic datasets, reveal that our proposed metric (MAE using pseudo-observations) is able to rank models accurately based on their performance, and often closely matches the true MAE – in particular, is better than several alternative methods.'}",https://openreview.net{'value': '/pdf/1bf41d10e72903081168a308b51d0d04731ed740.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
https://openreview.net/forum?id=zIVu5Yidhm,{'value': 'Trading-Off Payments and Accuracy in Online Classification with Paid Stochastic Experts'},Dirk van der Hoeven; Ciara Pike-Burke; Hao Qiu; Nicolò Cesa-Bianchi,~Dirk_van_der_Hoeven1; ~Ciara_Pike-Burke2; ~Hao_Qiu2; ~Nicolò_Cesa-Bianchi1,,"{'value': ""We investigate online classification with paid stochastic experts. Here, before making their prediction, each expert must be paid. The amount that we pay each expert directly influences the accuracy of their prediction through some unknown Lipschitz ``productivity'' function. In each round, the learner must decide how much to pay each expert and then make a prediction. They incur a cost equal to a weighted sum of the prediction error and upfront payments for all experts. We introduce an online learning algorithm whose total cost after $T$ rounds exceeds that of a predictor which knows the productivity of all experts in advance by at most $\\mathcal{O}\\big(K^2(\\ln T)\\sqrt{T}\\big)$ where $K$ is the number of experts. In order to achieve this result, we combine Lipschitz bandits and online classification with surrogate losses. These tools allow us to improve upon the bound of order $T^{2/3}$ one would obtain in the standard Lipschitz bandit setting. Our algorithm is empirically evaluated on synthetic data.""}",https://openreview.net{'value': '/pdf/01513ab984971ad1592f91e18e38224e2bc2a41e.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
https://openreview.net/forum?id=yu3Q5iU9hi,{'value': 'Multi-Objective GFlowNets'},Moksh Jain; Sharath Chandra Raparthy; Alex Hernández-García; Jarrid Rector-Brooks; Yoshua Bengio; Santiago Miret; Emmanuel Bengio,~Moksh_Jain1; ~Sharath_Chandra_Raparthy3; ~Alex_Hernández-García1; ~Jarrid_Rector-Brooks2; ~Yoshua_Bengio1; ~Santiago_Miret1; ~Emmanuel_Bengio1,,"{'value': 'We study the problem of generating *diverse* candidates in the context of Multi-Objective Optimization. In many applications of machine learning such as drug discovery and material design, the goal is to generate candidates which simultaneously optimize a set of potentially conflicting objectives. Moreover, these objectives are often imperfect evaluations of some underlying property of interest, making it important to generate diverse candidates to have multiple options for expensive downstream evaluations. We propose Multi-Objective GFlowNets (MOGFNs), a novel method for generating diverse Pareto optimal solutions, based on GFlowNets. We introduce two variants of MOGFNs: MOGFN-PC, which models a family of independent sub-problems defined by a scalarization function, with reward-conditional GFlowNets, and MOGFN-AL, which solves a sequence of sub-problems defined by an acquisition function in an active learning loop. Our experiments on wide variety of synthetic and benchmark tasks demonstrate advantages of the proposed methods in terms of the Pareto performance and importantly, improved candidate diversity, which is the main contribution of this work.'}",https://openreview.net{'value': '/pdf/71f05ad2a4afb8322d27dbe681c2c64b5910f0ed.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
https://openreview.net/forum?id=ybl9lzdZw7,{'value': 'Taxonomy-Structured Domain Adaptation'},Tianyi Liu; Zihao Xu; Hao He; Guang-Yuan Hao; Guang-He Lee; Hao Wang,~Tianyi_Liu4; ~Zihao_Xu2; ~Hao_He1; ~Guang-Yuan_Hao1; ~Guang-He_Lee1; ~Hao_Wang3,,"{'value': ""Domain adaptation aims to mitigate distribution shifts among different domains. However, traditional formulations are mostly limited to categorical domains, greatly simplifying nuanced domain relationships in the real world. In this work, we tackle a generalization with taxonomy-structured domains, which formalizes domains with nested, hierarchical similarity structures such as animal species and product catalogs. We build on the classic adversarial framework and introduce a novel *taxonomist*, which competes with the adversarial discriminator to preserve the taxonomy information. The equilibrium recovers the classic adversarial domain adaptation's solution if given a non-informative domain taxonomy (e.g., a flat taxonomy where all leaf nodes connect to the root node) while yielding non-trivial results with other taxonomies. Empirically, our method achieves state-of-the-art performance on both synthetic and real-world datasets with successful adaptation.""}",https://openreview.net{'value': '/pdf/55d1fefadeff43b3d9743776af06fa3b476fc0b0.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
https://openreview.net/forum?id=xDIppoiFrA,{'value': 'Learning to Incentivize Information Acquisition: Proper Scoring Rules Meet Principal-Agent Model'},Siyu Chen; Jibang Wu; Yifan Wu; Zhuoran Yang,~Siyu_Chen2; ~Jibang_Wu1; ~Yifan_Wu5; ~Zhuoran_Yang1,,"{'value': ""We study the incentivized information acquisition problem, where a principal hires an agent to gather information on her behalf. Such a problem is modeled as a Stackelberg game between the principal and the agent, where the principal announces a scoring rule that specifies the payment, and then the agent then chooses an effort level that maximizes her own profit and reports the information. We study the online setting of such a problem from the principal's perspective, i.e., designing the optimal scoring rule by repeatedly interacting with the strategic agent. We design a provably sample efficient algorithm that tailors the UCB algorithm (Auer et al., 2002) to our model, which achieves a $\\mathcal{O} (K^2\\cdot T^{2/3})$ regret after $T$ iterations, where $K$ is the number of effort levels of the agent. Our algorithm features a delicate estimation procedure for the optimal profit of the principal, and a conservative correction scheme that ensures the desired agent's actions are incentivized. Furthermore, a key feature of our regret bound is that it is independent of the number of states of the environment.""}",https://openreview.net{'value': '/pdf/cfc9196c4bdfc93919c066f054350ef0a64e7de6.pdf'},{'title_filter': 'Agent'},ICML.cc,2023,Conference
https://openreview.net/forum?id=wcUppxYfLH,{'value': 'Fast Rates for Maximum Entropy Exploration'},Daniil Tiapkin; Denis Belomestny; Daniele Calandriello; Eric Moulines; Remi Munos; Alexey Naumov; pierre perrault; Yunhao Tang; Michal Valko; Pierre MENARD,~Daniil_Tiapkin1; ~Denis_Belomestny1; ~Daniele_Calandriello1; ~Eric_Moulines1; ~Remi_Munos1; ~Alexey_Naumov1; ~pierre_perrault2; ~Yunhao_Tang1; ~Michal_Valko1; ~Pierre_MENARD1,,"{'value': 'We address the challenge of exploration in reinforcement learning (RL) when the agent operates in an unknown environment with sparse or no rewards. In this work, we study the maximum entropy exploration problem of two different types. The first type is visitation entropy maximization previously considered by Hazan et al. (2019) in the discounted setting. For this type of exploration, we propose a game-theoretic algorithm that has $\\widetilde{\\mathcal{O}}(H^3S^2A/\\varepsilon^2)$ sample complexity thus improving the $\\varepsilon$-dependence upon existing results, where $S$ is a number of states, $A$ is a number of actions, $H$ is an episode length, and $\\varepsilon$ is a desired accuracy. The second type of entropy we study is the trajectory entropy. This objective function is closely related to the entropy-regularized MDPs, and we propose a simple algorithm that has a sample complexity of order $\\widetilde{\\mathcal{O}}(\\mathrm{poly}(S,A,H)/\\varepsilon)$. Interestingly, it is the first theoretical result in RL literature that establishes the potential statistical advantage of regularized MDPs for exploration. Finally, we apply developed regularization techniques to reduce sample complexity of visitation entropy maximization to $\\widetilde{\\mathcal{O}}(H^2SA/\\varepsilon^2)$, yielding a statistical separation between maximum entropy exploration and reward-free exploration.'}",https://openreview.net{'value': '/pdf/0c14f6937cb92e902920030591ec61664d69fd5e.pdf'},{'abstract_filter': 'Trajectory'},ICML.cc,2023,Conference
https://openreview.net/forum?id=wVGreJ2338,{'value': 'Featured Graph Coarsening with Similarity Guarantees'},Manoj Kumar; Anurag Sharma; Shashwat Saxena; Sandeep Kumar,~Manoj_Kumar4; ~Anurag_Sharma1; ~Shashwat_Saxena1; ~Sandeep_Kumar8,,"{'value': ""Graph coarsening is a dimensionality reduction technique that aims to learn a smaller-tractable graph while preserving the properties of the original input graph. However, many real-world graphs also have features or contexts associated with each node. The existing graph coarsening methods do not consider the node features and rely solely on a graph matrix(e.g., adjacency and Laplacian) to coarsen graphs. However, some recent deep learning-based graph coarsening methods are designed for specific tasks considering both node features and graph matrix. In this paper, we introduce a novel optimization-based framework for graph coarsening that takes both the graph matrix and the node features as the input and jointly learns the coarsened graph matrix and the coarsened feature matrix while ensuring desired properties. To the best of our knowledge, this is the first work that guarantees that the learned coarsened graph is $\\epsilon\\in[0,1)$ similar to the original graph. Extensive experiments with both real and synthetic benchmark datasets elucidate the proposed framework's efficacy and applicability for numerous graph-based applications, including graph clustering, node classification, stochastic block model identification, and graph summarization.""}",https://openreview.net{'value': '/pdf/91cc907a19f3d29670a505150dabe44fc1a4d4cd.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
https://openreview.net/forum?id=vDMHusV7J0,{'value': 'Deep Generative Symbolic Regression with Monte-Carlo-Tree-Search'},Pierre-Alexandre Kamienny; Guillaume Lample; sylvain lamprier; Marco Virgolin,~Pierre-Alexandre_Kamienny1; ~Guillaume_Lample1; ~sylvain_lamprier1; ~Marco_Virgolin1,,"{'value': 'Symbolic regression (SR) is the problem of learning a symbolic expression from numerical data. Recently, deep neural models trained on procedurally-generated synthetic datasets showed competitive performance compared to more classical Genetic Programming (GP) ones. Unlike their GP counterparts, these neural approaches are trained to generate expressions from datasets given as context. This allows them to produce accurate expressions in a single forward pass at test time. However, they usually do not benefit from search abilities, which result in low performance compared to GP on out-of-distribution datasets. In this paper, we propose a novel method which provides the best of both worlds, based on a Monte-Carlo Tree Search procedure using a context-aware neural mutation model, which is initially pre-trained to learn promising mutations, and further refined from successful experiences in an online fashion. The approach demonstrates state-of-the-art performance on the well-known SRBench benchmark.'}",https://openreview.net{'value': '/pdf/313427c55bc0b547903e24fa2de5a384f09dc0e4.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
https://openreview.net/forum?id=v6izzusLDO,{'value': 'Sampling-Based Accuracy Testing of Posterior Estimators for General Inference'},Pablo Lemos; Adam Coogan; Yashar Hezaveh; Laurence Perreault-Levasseur,~Pablo_Lemos1; ~Adam_Coogan1; hezaveh@astro.umontreal.ca; llevasseur@astro.umontreal.ca,,"{'value': 'Parameter inference, i.e. inferring the posterior distribution of the parameters of a statistical model given some data, is a central problem to many scientific disciplines. Posterior inference with generative models is an alternative to methods such as Markov Chain Monte Carlo, both for likelihood-based and simulation-based inference. However, assessing the accuracy of posteriors encoded in generative models is not straightforward. In this paper, we introduce ""Tests of Accuracy with Random Points"" (TARP) coverage testing as a method to estimate coverage probabilities of generative posterior estimators. Our method differs from previously-existing coverage-based methods, which require posterior evaluations. We prove that our approach is necessary and sufficient to show that a posterior estimator is accurate. We demonstrate the method on a variety of synthetic examples, and show that TARP can be used to test the results of posterior inference analyses in high-dimensional spaces. We also show that our method can detect inaccurate inferences in cases where existing methods fail.'}",https://openreview.net{'value': '/pdf/738d17e17025ef82f39b206c6d7febdac4294613.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2023,Conference
